Customer ID,Recency,Frequency,Monetary,Cluster,Segment
15417,85,1,508.8,0,Lost
15418,425,2,449.42,0,Lost
15419,25,1,135.86,1,At Risk
15420,434,6,743.0,3,Loyal
15421,59,10,3805.34,2,Champions
15422,323,7,1619.97,3,Loyal
15423,38,3,266.89,1,At Risk
15424,254,3,597.78,3,Loyal
15425,400,4,1941.1200000000001,3,Loyal
15426,19,9,2156.35,2,Champions
15427,33,3,1430.54,1,At Risk
15428,15,4,762.75,1,At Risk
15429,27,2,397.35,1,At Risk
15430,468,2,954.75,3,Loyal
15431,503,1,153.24,0,Lost
15432,23,2,320.76,1,At Risk
15433,214,2,533.3,0,Lost
15434,8,11,2567.06,2,Champions
15435,22,1,149.29,1,At Risk
15436,12,3,1067.75,1,At Risk
15437,262,2,393.45,0,Lost
15438,131,1,156.57999999999998,0,Lost
15439,405,4,1269.05,3,Loyal
15440,55,3,383.68,1,At Risk
15441,396,3,1254.21,3,Loyal
15442,249,1,594.0,0,Lost
15443,2,14,5114.23,2,Champions
15444,9,2,1411.21,1,At Risk
15445,264,2,284.5,0,Lost
15446,377,3,399.75,0,Lost
15447,331,5,492.88,3,Loyal
15448,313,2,788.81,0,Lost
15449,26,3,974.52,1,At Risk
15450,30,1,429.84,1,At Risk
15451,434,2,226.86,0,Lost
15452,30,6,1785.1100000000001,1,At Risk
15453,2,7,1371.77,1,At Risk
15454,362,2,305.99,0,Lost
15455,598,1,38.25,0,Lost
15456,283,10,2091.52,3,Loyal
15457,262,1,237.07,0,Lost
15458,25,2,370.43999999999994,1,At Risk
15459,417,2,202.82999999999998,0,Lost
15460,354,1,214.26,0,Lost
15461,461,2,429.7,0,Lost
15462,94,4,737.05,3,Loyal
15463,29,1,126.14,1,At Risk
15464,338,1,1044.65,0,Lost
15465,20,32,12100.4,2,Champions
15466,85,4,1560.46,3,Loyal
15467,9,3,524.88,1,At Risk
15468,51,3,1430.48,1,At Risk
15469,50,3,874.25,1,At Risk
15470,576,1,63.419999999999995,0,Lost
15471,2,3,1292.01,1,At Risk
15472,113,1,371.56,0,Lost
15473,14,8,2046.0,2,Champions
15474,596,1,150.35,0,Lost
15475,77,1,454.10999999999996,0,Lost
15476,380,4,2209.98,3,Loyal
15477,650,1,368.4,0,Lost
15478,40,3,1983.48,1,At Risk
15479,733,1,147.4,0,Lost
15480,116,5,6279.0,3,Loyal
15481,401,1,1993.34,3,Loyal
15482,16,19,14417.36,2,Champions
15483,161,10,817.8199999999999,3,Loyal
15484,1,6,4652.1,2,Champions
15485,30,7,4810.92,2,Champions
15486,527,1,102.0,0,Lost
15487,680,1,231.32,0,Lost
15488,93,5,431.92,3,Loyal
15489,23,8,2419.61,2,Champions
15490,430,1,210.85,0,Lost
15491,95,6,3100.09,3,Loyal
15492,28,2,659.4599999999999,1,At Risk
15493,33,9,4121.68,2,Champions
15494,21,5,3702.6,2,Champions
15495,379,1,246.5,0,Lost
15496,631,1,146.14000000000001,0,Lost
15497,18,9,8657.39,2,Champions
15498,3,44,24972.86,2,Champions
15499,724,1,158.65,0,Lost
15500,8,4,1131.56,1,At Risk
15501,405,2,399.95,0,Lost
15502,16,14,13003.869999999999,2,Champions
15503,363,2,257.3,0,Lost
15504,81,4,402.7,1,At Risk
15505,53,5,3610.96,3,Loyal
15506,23,6,2030.33,1,At Risk
15507,172,1,475.86,0,Lost
15508,189,6,1000.27,3,Loyal
15509,380,1,152.41,0,Lost
15510,331,1,250.0,0,Lost
15511,12,5,900.53,1,At Risk
15512,156,4,331.58,0,Lost
15513,33,35,26437.05,2,Champions
15514,12,18,6392.06,2,Champions
15515,387,1,171.81,0,Lost
15516,45,3,62.43,0,Lost
15517,233,1,267.03,0,Lost
15518,64,15,4189.99,2,Champions
15519,383,2,344.61,0,Lost
15520,2,1,343.5,1,At Risk
15521,40,16,7098.24,2,Champions
15522,33,2,397.99,1,At Risk
15523,84,16,17259.19,2,Champions
15524,25,2,591.4,1,At Risk
15525,2,4,890.22,1,At Risk
15526,33,2,148.44,1,At Risk
15527,19,23,5554.89,2,Champions
15528,254,1,229.33,0,Lost
15529,23,12,4783.66,2,Champions
15530,22,5,1808.68,1,At Risk
15531,8,2,1972.39,1,At Risk
15532,25,10,3738.85,2,Champions
15533,19,3,807.57,1,At Risk
15534,726,1,162.25,0,Lost
15535,173,6,1044.3700000000001,3,Loyal
15536,409,1,259.09,0,Lost
15537,163,1,110.92,0,Lost
15538,538,6,3358.3999999999996,3,Loyal
15539,7,1,538.46,1,At Risk
15540,11,2,460.68,1,At Risk
15541,114,1,85.13000000000001,0,Lost
15542,512,3,855.71,3,Loyal
15543,288,2,242.26,0,Lost
15544,9,20,7807.89,2,Champions
15545,54,2,288.96999999999997,1,At Risk
15546,607,2,1079.1000000000001,3,Loyal
15547,7,26,10057.05,2,Champions
15548,596,1,158.09,0,Lost
15549,77,8,2334.16,3,Loyal
15550,4,12,2211.05,2,Champions
15551,37,7,1679.81,3,Loyal
15552,217,2,252.52,0,Lost
15553,60,1,428.93,1,At Risk
15554,278,1,217.2,0,Lost
15555,12,36,11243.91,2,Champions
15556,24,1,279.77,1,At Risk
15557,29,1,468.91,1,At Risk
15558,639,1,202.68,0,Lost
15559,568,1,1109.4,0,Lost
15560,398,2,153.52,0,Lost
15561,12,8,1934.3899999999999,2,Champions
15562,352,3,671.4300000000001,3,Loyal
15563,22,7,2859.46,2,Champions
15564,463,2,70.74000000000001,0,Lost
15565,50,2,173.16,1,At Risk
15566,393,2,227.87,0,Lost
15567,19,1,186.01,1,At Risk
15568,3,3,758.29,1,At Risk
15569,104,10,3583.45,3,Loyal
15570,7,25,8736.49,2,Champions
15571,12,14,3892.35,2,Champions
15572,5,10,3965.2,2,Champions
15573,32,5,1188.42,1,At Risk
15574,178,6,1101.44,3,Loyal
15575,620,1,30.1,0,Lost
15576,38,1,921.37,1,At Risk
15577,151,5,396.03000000000003,3,Loyal
15578,162,1,127.1,0,Lost
15579,69,5,1250.63,3,Loyal
15580,377,8,1375.39,3,Loyal
15581,121,38,7480.4,2,Champions
15582,25,3,682.9100000000001,1,At Risk
15583,376,1,95.96,0,Lost
15584,24,6,1268.2,1,At Risk
15585,177,1,455.3,0,Lost
15586,593,3,1139.1,3,Loyal
15587,50,7,1522.0800000000002,3,Loyal
15588,678,1,579.6,0,Lost
15589,256,3,478.53000000000003,0,Lost
15590,382,5,1496.6,3,Loyal
15591,583,3,217.9,0,Lost
15592,47,1,388.58,1,At Risk
15593,71,1,199.8,0,Lost
15594,16,5,1771.78,1,At Risk
15595,488,1,357.6,0,Lost
15596,101,9,2727.72,3,Loyal
15597,35,2,563.37,1,At Risk
15598,53,2,548.02,1,At Risk
15599,27,3,1250.06,1,At Risk
15600,428,4,1199.31,3,Loyal
15601,11,30,14191.74,2,Champions
15602,8,16,3137.96,2,Champions
15603,79,2,88.48,0,Lost
15604,52,1,216.39,0,Lost
15605,36,9,1741.95,2,Champions
15606,61,17,5230.99,2,Champions
15607,337,9,1708.97,3,Loyal
15608,28,5,1785.98,1,At Risk
15609,184,1,298.48,0,Lost
15610,52,1,112.46000000000001,0,Lost
15611,10,26,2997.28,2,Champions
15612,36,2,195.15,1,At Risk
15613,610,1,433.71999999999997,0,Lost
15614,438,4,3147.36,3,Loyal
15615,10,47,21373.97,2,Champions
15616,438,1,317.11,0,Lost
15617,396,3,828.5500000000001,3,Loyal
15618,33,4,776.851,1,At Risk
15619,11,1,336.40000000000003,1,At Risk
15620,57,4,1942.36,3,Loyal
15621,4,4,1293.03,1,At Risk
15622,43,17,7852.61,2,Champions
15623,141,8,2437.05,3,Loyal
15624,117,4,588.13,3,Loyal
15625,104,9,3236.4,3,Loyal
15626,75,3,1067.52,3,Loyal
15627,457,2,566.9,0,Lost
15628,5,17,5333.08,2,Champions
15629,450,4,2240.9,3,Loyal
15630,45,3,1481.4,1,At Risk
15631,642,1,596.67,0,Lost
15632,16,8,3285.31,2,Champions
15633,509,13,4335.96,3,Loyal
15634,17,2,554.65,1,At Risk
15635,396,1,100.35,0,Lost
15636,90,4,1444.58,3,Loyal
15637,53,5,797.59,1,At Risk
15638,379,6,2265.2,3,Loyal
15639,134,3,1065.08,3,Loyal
15640,4,29,23494.31,2,Champions
15641,105,12,5345.55,2,Champions
15642,730,1,105.78000000000002,0,Lost
15643,192,3,664.0,3,Loyal
15644,166,4,803.54,3,Loyal
15645,19,3,1055.17,1,At Risk
15646,158,5,784.8100000000001,3,Loyal
15647,415,1,169.0,0,Lost
15648,204,2,639.5,0,Lost
15649,336,4,1660.35,3,Loyal
15650,522,2,553.88,0,Lost
15651,37,5,1259.06,1,At Risk
15652,91,5,1405.94,3,Loyal
15653,93,2,877.4399999999999,3,Loyal
15654,9,2,922.53,1,At Risk
15655,243,1,560.67,0,Lost
15656,45,4,748.5,1,At Risk
15657,23,1,30.0,0,Lost
15658,190,8,2117.27,3,Loyal
15659,44,3,532.49,1,At Risk
15660,25,15,2603.69,2,Champions
15661,317,8,1215.95,3,Loyal
15662,661,2,283.73,0,Lost
15663,106,1,138.14,0,Lost
15664,51,4,1254.03,1,At Risk
15665,168,5,3987.07,3,Loyal
15666,472,2,632.9399999999999,0,Lost
15667,40,1,301.32,1,At Risk
15668,218,1,76.32000000000001,0,Lost
15669,40,4,684.34,1,At Risk
15670,297,2,325.2,0,Lost
15671,19,7,2657.13,2,Champions
15672,725,1,45.300000000000004,0,Lost
15673,88,9,6204.32,2,Champions
15674,73,13,6948.2300000000005,2,Champions
15675,81,4,542.04,3,Loyal
15676,19,3,3435.76,1,At Risk
15677,49,3,1305.63,1,At Risk
15678,53,3,1825.94,3,Loyal
15679,24,4,781.28,1,At Risk
15680,9,10,4028.69,2,Champions
15681,25,14,2989.7,2,Champions
15682,599,2,318.24,0,Lost
15683,117,2,524.54,0,Lost
15684,547,3,173.95,0,Lost
15685,450,1,55.980000000000004,0,Lost
15686,420,1,90.0,0,Lost
15687,9,9,2993.1,2,Champions
15688,419,1,190.57,0,Lost
15689,120,3,521.03,3,Loyal
15690,4,2,239.76,1,At Risk
15691,252,4,571.3,3,Loyal
15692,28,1,191.04,1,At Risk
15693,659,1,37.5,0,Lost
15694,1,24,9978.48,2,Champions
15695,267,4,1131.04,3,Loyal
15696,33,13,3881.2200000000003,2,Champions
15697,690,1,246.75,0,Lost
15698,624,1,46.2,0,Lost
15699,18,1,309.65,1,At Risk
15700,172,2,696.68,0,Lost
15701,2,4,1529.0,1,At Risk
15702,476,2,140.39000000000001,0,Lost
15703,265,1,211.5,0,Lost
15704,140,6,3734.6600000000003,3,Loyal
15705,201,1,143.1,0,Lost
15706,64,4,1060.56,3,Loyal
15707,35,4,916.98,1,At Risk
15708,41,9,3887.15,2,Champions
15709,284,2,327.85,0,Lost
15710,417,1,898.87,0,Lost
15711,557,2,420.25,0,Lost
15712,9,12,3472.4100000000003,2,Champions
15713,143,4,839.64,3,Loyal
15714,12,5,783.96,1,At Risk
15715,556,5,658.02,3,Loyal
15716,146,11,2485.26,3,Loyal
15717,234,5,607.0,3,Loyal
15718,540,1,293.79,0,Lost
15719,33,31,10195.97,2,Champions
15720,24,2,739.22,1,At Risk
15721,12,1,471.40000000000003,1,At Risk
15722,36,11,5234.0,2,Champions
15723,365,4,930.7,3,Loyal
15724,201,3,310.85,0,Lost
15725,15,1,415.25,1,At Risk
15726,390,1,321.91,0,Lost
15727,17,15,9371.71,2,Champions
15728,380,2,544.6,0,Lost
15729,213,3,192.55,0,Lost
15730,66,5,1726.58,3,Loyal
15731,554,1,125.3,0,Lost
15732,212,10,1543.97,3,Loyal
15733,283,1,162.3,0,Lost
15734,115,4,2263.3,3,Loyal
15735,421,1,327.68,0,Lost
15736,435,2,1767.12,3,Loyal
15737,15,8,1188.1200000000001,1,At Risk
15738,19,41,13043.32,2,Champions
15739,66,1,449.12,1,At Risk
15740,49,1,154.88,0,Lost
15741,458,2,208.62,0,Lost
15742,619,1,156.87,0,Lost
15743,16,4,775.96,1,At Risk
15744,78,1,34.8,0,Lost
15745,19,4,1094.59,1,At Risk
15746,134,1,196.88,0,Lost
15747,13,9,2499.81,2,Champions
15748,40,3,609.8100000000001,1,At Risk
15749,235,3,44534.3,3,Loyal
15750,3,18,6452.991,2,Champions
15751,461,11,1380.44,3,Loyal
15752,40,9,3924.91,2,Champions
15753,305,1,79.2,0,Lost
15754,51,9,3037.61,2,Champions
15755,10,17,5993.12,2,Champions
15756,61,4,528.01,1,At Risk
15757,66,6,2940.36,3,Loyal
15758,25,1,205.25,1,At Risk
15759,218,7,830.9300000000001,3,Loyal
15760,631,2,13916.34,3,Loyal
15761,443,1,143.05,0,Lost
15762,65,2,583.75,1,At Risk
15763,32,2,1086.92,1,At Risk
15764,88,8,4503.08,3,Loyal
15765,667,1,370.63,0,Lost
15766,64,3,831.06,1,At Risk
15768,116,34,15308.89,2,Champions
15769,7,46,88612.52,2,Champions
15770,613,1,321.45,0,Lost
15771,604,3,1006.54,3,Loyal
15772,418,1,280.88,0,Lost
15773,6,2,774.52,1,At Risk
15774,69,6,1288.34,3,Loyal
15775,245,2,150.5,0,Lost
15776,133,1,241.62,0,Lost
15777,241,7,1762.61,3,Loyal
15778,431,1,307.95,0,Lost
15779,463,2,124.08000000000001,0,Lost
15780,184,3,475.28000000000003,0,Lost
15781,25,3,345.46,1,At Risk
15782,10,4,4014.1,1,At Risk
15783,11,1,246.3,1,At Risk
15784,468,2,848.3299999999999,0,Lost
15785,33,16,5969.93,2,Champions
15786,46,5,8501.62,2,Champions
15787,26,3,933.26,1,At Risk
15788,509,1,221.82999999999998,0,Lost
15789,358,6,1962.01,3,Loyal
15790,10,1,218.75,1,At Risk
15791,44,5,3608.34,3,Loyal
15792,400,2,933.84,3,Loyal
15793,15,8,2399.57,2,Champions
15794,736,2,777.0,0,Lost
15795,150,8,1979.8700000000001,3,Loyal
15796,1,17,5171.63,2,Champions
15797,113,6,2821.08,3,Loyal
15798,493,3,1535.37,3,Loyal
15799,76,4,1421.34,3,Loyal
15800,107,7,1227.07,3,Loyal
15801,46,3,1063.95,1,At Risk
15802,143,1,451.42,0,Lost
15803,51,4,1929.66,3,Loyal
15804,1,13,4206.39,2,Champions
15805,23,30,10148.93,2,Champions
15806,46,3,784.58,1,At Risk
15807,50,5,1817.52,3,Loyal
15808,306,21,17180.25,2,Champions
15809,36,7,1274.44,1,At Risk
15810,79,8,2999.04,3,Loyal
15811,22,7,3486.15,2,Champions
15812,107,12,5201.47,2,Champions
15813,208,2,1303.9099999999999,3,Loyal
15814,17,6,2634.44,2,Champions
15815,64,5,2100.6,3,Loyal
15816,542,2,144.14999999999998,0,Lost
15817,421,3,2766.4,3,Loyal
15818,588,1,340.5,0,Lost
15819,49,10,3934.79,2,Champions
15820,320,1,206.98,0,Lost
15821,44,2,570.96,1,At Risk
15822,3,6,1840.06,1,At Risk
15823,372,3,3882.17,3,Loyal
15824,453,2,890.94,0,Lost
15825,172,1,532.94,0,Lost
15826,56,4,2598.28,3,Loyal
15827,73,28,3603.14,2,Champions
15828,375,1,1108.82,0,Lost
15829,99,2,636.14,1,At Risk
15830,38,1,576.0,1,At Risk
15831,58,3,794.64,1,At Risk
15832,254,1,836.79,0,Lost
15833,738,1,80.4,0,Lost
15834,70,7,3764.39,3,Loyal
15835,44,4,954.09,1,At Risk
15836,50,1,137.37,0,Lost
15837,65,2,777.01,1,At Risk
15838,11,34,73205.5,2,Champions
15839,33,3,1048.49,1,At Risk
15840,59,2,355.56,1,At Risk
15841,73,9,2742.41,3,Loyal
15842,393,2,548.8,0,Lost
15843,304,1,118.95000000000002,0,Lost
15844,46,1,130.73999999999998,0,Lost
15845,18,11,4426.28,2,Champions
15846,385,1,107.01,0,Lost
15847,38,5,822.57,1,At Risk
15848,622,1,137.99,0,Lost
15850,19,6,1006.75,1,At Risk
15851,527,1,109.73,0,Lost
15852,187,3,257.26,0,Lost
15853,52,1,110.8,0,Lost
15854,4,21,5578.28,2,Champions
15855,137,6,1052.72,3,Loyal
15856,4,52,32275.95,2,Champions
15857,19,2,570.48,1,At Risk
15858,16,13,3552.41,2,Champions
15859,432,1,438.46,0,Lost
15860,41,17,2361.3,2,Champions
15861,12,12,4369.2,2,Champions
15862,8,13,2512.29,2,Champions
15863,26,5,355.1,1,At Risk
15864,22,7,2180.76,2,Champions
15865,41,5,2241.42,3,Loyal
15866,101,1,211.89,0,Lost
15867,5,31,8923.3,2,Champions
15868,583,1,94.53,0,Lost
15869,277,3,321.11,0,Lost
15870,33,4,857.46,1,At Risk
15871,437,1,33.099999999999994,0,Lost
15872,15,4,729.25,1,At Risk
15873,500,4,313.91999999999996,0,Lost
15874,64,21,11284.76,2,Champions
15875,646,1,108.52,0,Lost
15876,409,2,1449.1399999999999,3,Loyal
15877,2,2,490.33,1,At Risk
15878,562,2,330.77,0,Lost
15879,404,4,1137.8,3,Loyal
15880,369,1,329.03000000000003,0,Lost
15881,312,5,501.39000000000004,3,Loyal
15882,199,8,1124.66,3,Loyal
15883,2,2,396.48,1,At Risk
15884,432,2,244.60000000000002,0,Lost
15885,93,15,1951.82,2,Champions
15886,60,4,1052.8700000000001,3,Loyal
15887,407,3,1027.15,3,Loyal
15888,81,3,429.16,1,At Risk
15889,157,8,1427.6,3,Loyal
15890,395,5,535.65,3,Loyal
15891,227,1,511.68,0,Lost
15892,669,1,128.2,0,Lost
15893,482,1,305.28000000000003,0,Lost
15894,253,2,258.25,0,Lost
15895,150,1,179.17,0,Lost
15897,194,2,208.59,0,Lost
15898,1,25,4996.45,2,Champions
15899,369,1,56.25,0,Lost
15900,24,4,886.5699999999999,1,At Risk
15901,17,7,687.72,1,At Risk
15902,380,1,145.01,0,Lost
15903,10,12,8939.84,2,Champions
15904,8,1,164.68,1,At Risk
15905,543,1,114.69,0,Lost
15906,20,10,2530.19,2,Champions
15907,4,3,882.72,1,At Risk
15908,491,2,758.62,0,Lost
15909,174,1,191.94,0,Lost
15910,1,15,2661.17,2,Champions
15911,624,8,1700.24,3,Loyal
15912,178,9,1074.7,3,Loyal
15913,534,1,6.300000000000001,0,Lost
15914,378,2,205.99,0,Lost
15915,402,1,364.45,0,Lost
15916,16,13,3145.2400000000002,2,Champions
15917,248,5,530.17,3,Loyal
15918,191,3,582.88,3,Loyal
15919,20,2,525.69,1,At Risk
15920,154,9,569.14,3,Loyal
15921,173,4,775.26,3,Loyal
15922,373,1,369.5,0,Lost
15923,373,1,127.08,0,Lost
15924,731,1,102.82,0,Lost
15925,194,1,207.15,0,Lost
15926,542,1,134.44,0,Lost
15927,647,1,106.54,0,Lost
15928,656,1,293.53,0,Lost
15929,644,1,594.0,0,Lost
15930,67,1,426.63,0,Lost
15931,428,1,239.9,0,Lost
15932,4,8,2495.87,2,Champions
15933,21,3,1107.46,1,At Risk
15934,418,2,2190.66,3,Loyal
15935,239,2,416.86,0,Lost
15936,379,2,282.79,0,Lost
15937,64,1,145.35,0,Lost
15938,112,9,734.81,3,Loyal
15939,90,16,9060.39,2,Champions
15940,311,1,35.8,0,Lost
15941,637,1,405.0,0,Lost
15942,134,1,337.44,0,Lost
15943,650,2,271.28999999999996,0,Lost
15944,277,4,2164.24,3,Loyal
15945,365,4,646.27,3,Loyal
15946,503,3,2304.18,3,Loyal
15947,83,1,1708.24,1,At Risk
15948,8,3,1509.0900000000001,1,At Risk
15949,17,2,364.72,1,At Risk
15950,32,10,7120.91,2,Champions
15951,9,3,1013.17,1,At Risk
15952,34,4,781.91,1,At Risk
15953,15,18,3440.3399999999997,2,Champions
15954,589,1,190.75,0,Lost
15955,24,22,8085.9800000000005,2,Champions
15956,551,2,617.6,0,Lost
15957,32,3,921.25,1,At Risk
15958,74,4,462.12,1,At Risk
15959,682,3,542.89,0,Lost
15960,374,4,410.95,0,Lost
15961,379,1,451.28999999999996,0,Lost
15962,449,1,289.48,0,Lost
15963,20,2,470.76,1,At Risk
15964,663,1,269.21000000000004,0,Lost
15965,17,13,2771.94,2,Champions
15966,451,1,426.53000000000003,0,Lost
15967,23,12,2966.0,2,Champions
15968,388,1,404.55,0,Lost
15969,3,5,1127.05,1,At Risk
15970,304,2,1017.32,3,Loyal
15971,18,18,5902.83,2,Champions
15972,456,5,1769.33,3,Loyal
15973,367,3,680.62,3,Loyal
15974,39,7,3442.15,2,Champions
15975,84,1,371.01,0,Lost
15976,165,6,1694.41,3,Loyal
15977,17,2,1054.73,1,At Risk
15978,77,3,3279.42,3,Loyal
15979,603,1,329.22,0,Lost
15980,89,7,6543.68,3,Loyal
15981,25,21,9362.77,2,Champions
15982,605,1,324.51,0,Lost
15983,22,8,3110.37,2,Champions
15984,3,30,8393.02,2,Champions
15985,123,7,2715.28,3,Loyal
15986,30,2,354.42,1,At Risk
15987,12,8,1535.99,2,Champions
15988,19,3,738.89,1,At Risk
15989,376,2,368.31,0,Lost
15990,44,7,1997.75,3,Loyal
15991,534,1,150.55,0,Lost
15992,4,3,896.6,1,At Risk
15993,9,7,2777.67,2,Champions
15994,55,3,1175.68,1,At Risk
15995,414,1,694.54,0,Lost
15996,88,7,1386.4,3,Loyal
15998,37,16,8274.14,2,Champions
15999,736,1,20.4,0,Lost
16000,3,3,12393.7,2,Champions
16001,381,1,583.39,0,Lost
16002,625,1,169.21,0,Lost
16003,30,10,5613.83,2,Champions
16004,475,5,2146.39,3,Loyal
16005,12,10,2365.4900000000002,2,Champions
16006,211,2,332.82,0,Lost
16007,48,7,3053.06,3,Loyal
16008,24,15,5339.13,2,Champions
16009,22,4,972.11,1,At Risk
16010,246,11,1694.86,3,Loyal
16011,8,29,5601.01,2,Champions
16012,35,5,2978.59,3,Loyal
16013,4,84,56078.44,2,Champions
16014,38,5,1100.28,1,At Risk
16015,4,3,704.55,1,At Risk
16016,3,11,2083.4,2,Champions
16017,47,5,1545.58,3,Loyal
16018,39,4,698.13,1,At Risk
16019,47,27,17329.16,2,Champions
16020,17,3,851.01,1,At Risk
16021,395,2,487.03,0,Lost
16022,260,1,602.63,0,Lost
16023,46,3,719.81,1,At Risk
16024,12,3,483.99,1,At Risk
16025,30,1,439.65999999999997,1,At Risk
16026,43,1,236.09,1,At Risk
16027,92,15,2048.36,2,Champions
16028,596,1,82.2,0,Lost
16029,39,107,117763.62,2,Champions
16030,310,1,331.24,0,Lost
16031,92,2,547.9,1,At Risk
16032,456,6,1965.72,3,Loyal
16033,6,27,10608.81,2,Champions
16034,196,6,911.3199999999999,3,Loyal
16035,560,1,217.73,0,Lost
16036,87,4,2556.84,3,Loyal
16037,270,5,1509.34,3,Loyal
16038,8,3,471.78000000000003,1,At Risk
16039,424,2,456.4,0,Lost
16040,65,7,2416.9,3,Loyal
16041,31,3,3166.4,1,At Risk
16042,22,8,2245.32,2,Champions
16043,38,8,1856.5900000000001,3,Loyal
16044,435,1,340.84000000000003,0,Lost
16045,120,8,3434.9300000000003,3,Loyal
16046,562,1,235.78,0,Lost
16047,682,1,107.14,0,Lost
16048,373,4,818.7900000000001,3,Loyal
16049,40,6,1852.15,3,Loyal
16050,174,3,300.7,0,Lost
16051,682,1,188.44,0,Lost
16052,54,1,362.06,1,At Risk
16053,33,6,3634.84,2,Champions
16054,145,4,2111.88,3,Loyal
16055,221,1,134.8,0,Lost
16056,45,1,650.75,1,At Risk
16057,16,10,3854.85,2,Champions
16058,406,1,62.7,0,Lost
16059,66,12,3053.57,2,Champions
16060,401,3,541.95,0,Lost
16061,431,1,89.65,0,Lost
16062,10,8,2863.45,2,Champions
16063,260,1,335.32,0,Lost
16064,725,1,109.31,0,Lost
16065,365,8,1992.13,3,Loyal
16066,17,5,1521.04,1,At Risk
16067,563,3,3269.11,3,Loyal
16068,594,1,115.73,0,Lost
16069,418,1,457.7,0,Lost
16070,22,2,852.15,1,At Risk
16071,45,4,1076.8,1,At Risk
16072,288,4,4180.09,3,Loyal
16073,297,1,122.39999999999999,0,Lost
16074,390,1,252.5,0,Lost
16075,503,2,736.9300000000001,0,Lost
16076,3,10,2234.73,2,Champions
16077,626,1,2300.4,3,Loyal
16078,284,2,362.99,0,Lost
16079,17,3,1352.0,1,At Risk
16080,82,4,602.5600000000001,3,Loyal
16081,56,8,4278.96,2,Champions
16082,670,1,106.75,0,Lost
16083,101,4,2351.42,3,Loyal
16084,299,1,436.18,0,Lost
16085,23,12,2341.03,2,Champions
16086,59,10,2687.73,2,Champions
16087,389,5,1739.92,3,Loyal
16088,576,2,1437.43,3,Loyal
16089,386,2,263.49,0,Lost
16090,624,1,180.56,0,Lost
16091,155,2,315.06,0,Lost
16092,115,6,1587.94,3,Loyal
16093,107,1,17.0,0,Lost
16094,12,11,3695.56,2,Champions
16095,456,1,447.05,0,Lost
16096,264,4,1584.97,3,Loyal
16097,240,1,185.04999999999998,0,Lost
16098,88,14,4010.7,2,Champions
16099,50,7,1573.2,3,Loyal
16100,463,1,582.64,0,Lost
16101,71,4,3229.16,3,Loyal
16102,42,3,1842.14,1,At Risk
16103,7,22,6191.71,2,Champions
16104,62,9,2774.46,3,Loyal
16105,249,5,2386.19,3,Loyal
16106,66,1,108.38,0,Lost
16107,18,7,3204.1600000000003,2,Champions
16108,85,4,2235.92,3,Loyal
16109,219,3,939.48,3,Loyal
16110,45,4,1781.59,3,Loyal
16111,428,1,549.33,0,Lost
16112,143,4,195.73999999999998,0,Lost
16113,183,1,161.38,0,Lost
16114,171,1,135.75000000000003,0,Lost
16115,10,12,2553.8,2,Champions
16116,212,1,612.78,0,Lost
16117,190,3,654.4,3,Loyal
16118,653,1,4376.25,3,Loyal
16119,8,8,1720.81,2,Champions
16120,59,6,2967.51,3,Loyal
16121,57,5,1450.04,3,Loyal
16122,73,6,895.62,3,Loyal
16123,52,1,307.78,1,At Risk
16124,317,4,1772.49,3,Loyal
16125,367,14,4292.35,3,Loyal
16126,29,15,14644.6,2,Champions
16127,39,2,801.31,1,At Risk
16128,18,11,3801.05,2,Champions
16129,407,3,1396.05,3,Loyal
16130,422,4,987.48,3,Loyal
16131,52,12,9957.42,2,Champions
16132,544,2,664.1999999999999,0,Lost
16133,4,56,22992.260000000002,2,Champions
16134,22,5,2145.34,1,At Risk
16135,263,2,819.45,3,Loyal
16136,60,4,946.8,3,Loyal
16137,680,1,422.7,0,Lost
16138,379,3,910.35,3,Loyal
16139,19,5,1111.15,1,At Risk
16140,66,3,1433.46,3,Loyal
16141,88,2,955.94,3,Loyal
16142,250,1,535.34,0,Lost
16143,3,12,4555.08,2,Champions
16144,247,1,175.2,0,Lost
16145,9,19,6805.4400000000005,2,Champions
16146,157,4,946.38,3,Loyal
16147,134,5,2398.91,3,Loyal
16148,296,2,386.62,0,Lost
16149,5,3,422.22,1,At Risk
16150,43,10,4002.17,2,Champions
16152,269,1,1829.04,3,Loyal
16153,50,11,5133.49,2,Champions
16155,382,5,796.9,3,Loyal
16156,9,20,6188.18,2,Champions
16157,16,3,656.69,1,At Risk
16158,522,9,628.32,3,Loyal
16159,282,4,1232.79,3,Loyal
16160,65,2,1025.44,1,At Risk
16161,2,43,12580.06,2,Champions
16162,252,1,37.4,0,Lost
16163,232,6,2407.98,3,Loyal
16164,17,3,822.48,1,At Risk
16165,505,1,79.9,0,Lost
16166,428,2,435.83,0,Lost
16167,414,5,1386.1200000000001,3,Loyal
16168,11,66,10360.67,2,Champions
16169,8,4,1822.97,1,At Risk
16170,51,20,6869.0,2,Champions
16171,59,1,73.2,0,Lost
16172,95,8,1884.55,3,Loyal
16173,16,6,1418.32,1,At Risk
16174,126,7,2246.75,3,Loyal
16175,94,7,1836.44,3,Loyal
16176,421,4,2052.69,3,Loyal
16177,50,8,2247.31,3,Loyal
16178,138,2,612.6,0,Lost
16179,61,1,215.83,0,Lost
16180,100,13,16249.87,2,Champions
16181,73,1,305.54,0,Lost
